x,y,cluster_id,cluster_name,company,job_category,title
0.31700351926965,0.12866721669362782,0,运营::运营,字节跳动,数据分析,数据科学实习生-抖音
0.31700351926965,0.12866721669362782,0,运营::运营,字节跳动,数据分析,数据科学实习生-抖音
0.4084162807782206,0.08802987375783239,3,算法::算法,字节跳动,算法,算法实习生-抖音长期生态
0.289121196447622,0.12844039315800543,0,运营::运营,字节跳动,数据分析,数据科学实习生-剪映
0.40314661633412563,0.05108737866731423,3,算法::算法,字节跳动,算法,算法实习生-剪映
0.32816662175893396,-0.1527398568064514,6,后端::测试,字节跳动,后端,多媒体后端开发实习生（短视频）-音视频技术
0.20437870044502693,-0.1142613106240133,4,客户端::客户端,字节跳动,客户端,多媒体客户端开发实习生（短视频）-音视频技术
0.20437870044502693,-0.1142613106240133,4,客户端::客户端,字节跳动,客户端,多媒体客户端开发实习生（短视频）-音视频技术
0.2748593661280746,0.0010168083546597127,8,算法::模型,字节跳动,后端,大数据大模型应用后端开发实习生-音视频技术
0.22027552528394692,0.021263601687008145,8,算法::模型,字节跳动,多媒体,端侧AI Infra开发实习生-音视频技术
0.23314704213514736,0.03845984119213071,6,后端::测试,字节跳动,大数据,大数据开发实习生-泛抖音
0.35464536439310446,0.05545921080372394,3,算法::算法,字节跳动,算法,流媒体策略算法实习生-音视频技术
0.35464536439310446,0.05545921080372394,3,算法::算法,字节跳动,算法,流媒体策略算法实习生-音视频技术
0.1724298813432547,0.035394036363375354,8,算法::模型,字节跳动,多媒体,多媒体三维算法实习生-音视频技术
0.1724298813432547,0.035394036363375354,8,算法::模型,字节跳动,多媒体,多媒体三维算法实习生-音视频技术
0.22914929573026213,0.03506935937546205,8,算法::模型,字节跳动,多媒体,端到端视频编解码实习生-音视频技术
0.22914929573026213,0.03506935937546205,8,算法::模型,字节跳动,多媒体,端到端视频编解码实习生-音视频技术
0.22914929573026213,0.03506935937546205,8,算法::模型,字节跳动,多媒体,端到端视频编解码实习生-音视频技术
0.1628736369310209,-0.013979210104796125,8,算法::模型,字节跳动,算法,音视频编解码算法实习生-音视频技术
0.1628736369310209,-0.013979210104796125,8,算法::模型,字节跳动,算法,音视频编解码算法实习生-音视频技术
0.24517134664971832,0.00528206092018531,8,算法::模型,字节跳动,算法,视频编码策略算法实习生-音视频技术
0.1628736369310209,-0.013979210104796125,8,算法::模型,字节跳动,算法,音视频编解码算法实习生-音视频技术
0.24517134664971832,0.00528206092018531,8,算法::模型,字节跳动,算法,视频编码策略算法实习生-音视频技术
0.24517134664971832,0.00528206092018531,8,算法::模型,字节跳动,算法,视频编码策略算法实习生-音视频技术
0.11861807627391499,-0.0003396046330170553,9,技术::招聘,字节跳动,多媒体,流媒体传输研究实习生-音视频技术
0.18209476602961858,0.004565057376678271,8,算法::模型,字节跳动,多媒体,沉浸智能音频算法实习生（音频处理）-音视频技术
0.11861807627391499,-0.0003396046330170553,9,技术::招聘,字节跳动,多媒体,流媒体传输研究实习生-音视频技术
0.18209476602961858,0.004565057376678271,8,算法::模型,字节跳动,多媒体,沉浸智能音频算法实习生（音频处理）-音视频技术
0.18209476602961858,0.004565057376678271,8,算法::模型,字节跳动,多媒体,沉浸智能音频算法实习生（音频处理）-音视频技术
0.21030481181711716,-0.015277919535036023,8,算法::模型,字节跳动,算法,音频算法实习生-音视频技术
0.21030481181711716,-0.015277919535036023,8,算法::模型,字节跳动,算法,音频算法实习生-音视频技术
0.21030481181711716,-0.015277919535036023,8,算法::模型,字节跳动,算法,音频算法实习生-音视频技术
0.20271470827321805,0.017638681056655055,8,算法::模型,字节跳动,算法,音频算法研究实习生（音乐生成）-音视频技术
0.20271470827321805,0.017638681056655055,8,算法::模型,字节跳动,算法,音频算法研究实习生（音乐生成）-音视频技术
0.17613119064508706,0.010212550966761026,8,算法::模型,字节跳动,多媒体,音频编码算法研究实习生-音视频技术
0.23058309077499609,-0.026202366148010837,8,算法::模型,字节跳动,后端,后端开发实习生-TRAE
0.23058309077499609,-0.026202366148010837,8,算法::模型,字节跳动,后端,后端开发实习生-TRAE
0.17751845101571415,0.02132793040982578,8,算法::模型,字节跳动,,后端开发实习生-TRAE
0.23058309077499609,-0.026202366148010837,8,算法::模型,字节跳动,后端,后端开发实习生-TRAE
0.17147895666366977,-0.08742209528782095,9,技术::招聘,字节跳动,后端,云制播后端研发实习生-音视频技术
0.2939496921722691,-0.16948241172003428,7,前端::前端,字节跳动,前端,前端开发实习生-TikTok直播
0.2939496921722691,-0.16948241172003428,7,前端::前端,字节跳动,前端,前端开发实习生-TikTok直播
0.2939496921722691,-0.16948241172003428,7,前端::前端,字节跳动,前端,前端开发实习生-TikTok直播
0.2916087832763097,-0.04889520719570059,3,算法::算法,字节跳动,后端,系统架构实习生-广告架构与工程
0.2941943587176435,-0.20844849646223654,6,后端::测试,字节跳动,后端,后端开发实习生-客服平台
0.2916087832763097,-0.04889520719570059,3,算法::算法,字节跳动,后端,系统架构实习生-广告架构与工程
0.25109535166492086,0.024487696228083423,7,前端::前端,字节跳动,前端,前端开发实习生-广告架构与工程
0.2941943587176435,-0.20844849646223654,6,后端::测试,字节跳动,后端,后端开发实习生-客服平台
0.2679318375216472,-0.042173630329444343,2,后端::ai,字节跳动,后端,智能工具及平台（AIOps）实习生-音视频技术
0.22078281249071383,-0.0574545534145457,6,后端::测试,字节跳动,运维,SRE运维实习生-广告架构与工程
0.17567290745261593,-0.04699859432568923,7,前端::前端,字节跳动,前端,前端开发实习生-SRE
0.3243472879356981,0.02860541317911295,8,算法::模型,字节跳动,算法,端智能算法实习生-TikTok泛架构
0.41402138024010243,0.11824781353696079,0,运营::运营,字节跳动,数据分析,数据科学实习生-TikTok
0.3068097539247656,0.12863000657154075,0,运营::运营,字节跳动,产品,数据产品实习生-泛抖音
0.3068097539247656,0.12863000657154075,0,运营::运营,字节跳动,产品,数据产品实习生-泛抖音
0.3068097539247656,0.12863000657154075,0,运营::运营,字节跳动,产品,数据产品实习生-泛抖音
0.29913033759041036,-0.26439707679850033,6,后端::测试,字节跳动,后端,后端开发实习生-豆包
0.29913033759041036,-0.26439707679850033,6,后端::测试,字节跳动,后端,后端开发实习生-豆包
0.29101638695686266,-0.15036453877298375,4,客户端::客户端,字节跳动,客户端,客户端开发实习生-豆包
0.29101638695686266,-0.15036453877298375,4,客户端::客户端,字节跳动,客户端,客户端开发实习生-豆包
0.41402138024010243,0.11824781353696079,0,运营::运营,字节跳动,数据分析,数据科学实习生-TikTok
0.2751356804211886,-0.2442052035258827,6,后端::测试,字节跳动,后端,后端开发实习生-Flow
0.2751356804211886,-0.2442052035258827,6,后端::测试,字节跳动,后端,后端开发实习生-Flow
0.41402138024010243,0.11824781353696079,0,运营::运营,字节跳动,数据分析,数据科学实习生-TikTok
0.27798709202027283,-0.21022628037215732,4,客户端::客户端,字节跳动,客户端,客户端开发实习生-Flow
0.27798709202027283,-0.21022628037215732,4,客户端::客户端,字节跳动,客户端,客户端开发实习生-Flow
0.21444665773924618,0.026385215596054185,8,算法::模型,字节跳动,算法,算法开发实习生-SRE
0.30815081450656034,0.11133651956143188,3,算法::算法,字节跳动,算法,营销算法实习生-国际电商
0.21677041772921898,0.0884322570266076,9,技术::招聘,字节跳动,硬件,数据中心资源运营实习生-算力数据中心与供应链
0.3262667811549028,0.10834301247690298,8,算法::模型,字节跳动,算法,AIGC模型应用算法实习生-Seed
0.3275888886261847,0.09811861861584606,8,算法::模型,字节跳动,算法,大模型评估与环境算法实习生-Commercial AI
0.3275888886261847,0.09811861861584606,8,算法::模型,字节跳动,算法,大模型评估与环境算法实习生-Commercial AI
0.27633522956749634,0.03203394251509879,8,算法::模型,字节跳动,算法,大模型评估与环境工程实习生-Commercial AI
0.27633522956749634,0.03203394251509879,8,算法::模型,字节跳动,算法,大模型评估与环境工程实习生-Commercial AI
0.20543905146314856,0.014085245285174323,8,算法::模型,字节跳动,计算机视觉,AIGC算法实习生-智能创作
0.20620600275755047,0.012911021234093418,8,算法::模型,字节跳动,计算机视觉,AIGC算法实习生-智能创作
0.3932844149848581,-0.020714296137618868,6,后端::测试,字节跳动,测试,算法测试开发实习生-TikTok内容安全平台
0.3932844149848581,-0.020714296137618868,6,后端::测试,字节跳动,测试,算法测试开发实习生-TikTok内容安全平台
0.1651993431317538,0.005784469832737791,9,技术::招聘,字节跳动,机器学习,机器学习系统调度编排实习生-Data AML
0.21942964375329663,-0.047635489068574115,6,后端::测试,字节跳动,,测试开发实习生（测试工具服务）-TikTok内容安全平台
0.2316923136510936,-0.06619030380015674,6,后端::测试,字节跳动,后端,后端开发实习生-泛抖音
0.2316923136510936,-0.06619030380015674,6,后端::测试,字节跳动,后端,后端开发实习生-泛抖音
0.22990406580982634,0.08631625581185452,5,设计::游戏,字节跳动,设计,营销体验UI设计实习生-抖音电商设计
0.23314704213514736,0.03845984119213071,6,后端::测试,字节跳动,大数据,大数据开发实习生-泛抖音
0.23314704213514736,0.03845984119213071,6,后端::测试,字节跳动,大数据,大数据开发实习生-泛抖音
0.14200305830753285,-0.04497731137491775,7,前端::前端,字节跳动,前端,前端开发实习生-Flow
0.2252759282599339,0.08655865179204322,5,设计::游戏,字节跳动,设计,UI设计实习生（营销体验）-抖音电商设计
0.41020050528665286,0.09356190936006208,3,算法::算法,字节跳动,算法,推荐算法实习生-今日头条
0.40601077851479034,-0.2435765281193187,6,后端::测试,字节跳动,后端,后端开发实习生-中国交易与广告
0.2785583958037187,0.20772642658857687,0,运营::运营,字节跳动,运营,数据分析实习生-抖音电商
0.1794240967078197,0.17310190802304526,0,运营::运营,字节跳动,运营,新品营销实习生（快消）-抖音电商
0.35454879701845393,0.24432062519712322,0,运营::运营,字节跳动,运营,策略运营实习生-抖音电商
0.35454879701845393,0.24432062519712322,0,运营::运营,字节跳动,运营,策略运营实习生-抖音电商
0.26674587724214677,-0.04349211434338228,2,后端::ai,字节跳动,后端,智能工具及平台（AIOps）实习生-音视频技术
0.3095997544282085,0.08268957857764359,0,运营::运营,字节跳动,产品经理,智能视频云国际产品实习生-音视频技术
0.30102506257671,0.08722032273276585,2,后端::ai,字节跳动,大数据,大模型数据工程研发实习生-TikTok AI创新中心
0.22969916106849458,0.0864119158911199,0,运营::运营,字节跳动,产品,智能视频云国际产品运营实习生-音视频技术
0.3095997544282085,0.08268957857764359,0,运营::运营,字节跳动,产品经理,智能视频云国际产品实习生-音视频技术
0.28328053263866104,0.12602601800802518,0,运营::运营,字节跳动,产品,智能视频云国际产品运营实习生-音视频技术
0.25879524514951197,-0.06770251403510161,6,后端::测试,字节跳动,后端,后端开发实习生-字节云
0.25879524514951197,-0.06770251403510161,6,后端::测试,字节跳动,后端,后端开发实习生-字节云
0.2465221641484086,-0.03836538116879117,7,前端::前端,字节跳动,前端,前端开发实习生-国际化商业安全
0.1849721796507184,-0.029251933093476554,9,技术::招聘,字节跳动,多媒体,特效SDK开发实习生-TikTok智能创作
0.1857474983712966,-0.04743435906478826,7,前端::前端,字节跳动,前端,前端开发实习生-存储
0.1857474983712966,-0.04743435906478826,7,前端::前端,字节跳动,前端,前端开发实习生-存储
0.1857474983712966,-0.04743435906478826,7,前端::前端,字节跳动,前端,前端开发实习生-存储
0.26193317486689416,0.05742615072862742,9,技术::招聘,字节跳动,产品,产品实习生-存储
0.24550798369418939,0.045280926877492696,9,技术::招聘,字节跳动,产品,产品实习生-存储
0.22991555443616635,0.13902283073481062,0,运营::运营,字节跳动,销售运营,销售运营实习生-飞书
0.2420317427628052,0.052812818906034883,8,算法::模型,字节跳动,算法,多模态大模型算法实习生-国际化商业安全
0.486539463455393,-0.5967611475490148,1,后端::php,字节跳动,后端,后端开发实习生-国际化商业安全
0.35099197898594386,0.015455153716328541,3,算法::算法,字节跳动,算法,算法实习生-Ads Core
0.3230572207786211,0.11718944719424965,8,算法::模型,字节跳动,算法,点播算法实习生（模型方向）-TikTok
0.3230572207786211,0.11718944719424965,8,算法::模型,字节跳动,算法,点播算法实习生（模型方向）-TikTok
0.2700075126134864,-0.013655077120107526,3,算法::算法,字节跳动,算法,算法实习生-Pangle
0.13523112950992683,0.0071247965301504766,9,技术::招聘,字节跳动,机器学习,智能策略算法实习生（直播）-TikTok
0.2209197940447584,-0.03388144154325196,8,算法::模型,字节跳动,算法,视频智能编解码硬件设计实习生-音视频技术
0.2209197940447584,-0.03388144154325196,8,算法::模型,字节跳动,算法,视频智能编解码硬件设计实习生-音视频技术
0.4479927375435296,0.12422187500155105,3,算法::算法,字节跳动,算法,算法实习生-抖音
0.4479927375435296,0.12422187500155105,3,算法::算法,字节跳动,算法,算法实习生-抖音
0.4479927375435296,0.12422187500155105,3,算法::算法,字节跳动,算法,算法实习生-抖音
0.33347431692649343,-0.27067472231106376,6,后端::测试,字节跳动,后端,后端开发实习生-财经业务
0.25542474539997995,-0.14573820199053644,6,后端::测试,字节跳动,测试,测试开发实习生-存储
0.25542474539997995,-0.14573820199053644,6,后端::测试,字节跳动,测试,测试开发实习生-存储
0.17176590166675468,-0.04221730808244282,9,技术::招聘,字节跳动,后端,系统软件实习生-服务器
0.27779764056168027,0.0428843582086656,8,算法::模型,字节跳动,算法,代码质量大模型算法实习生-质量技术
0.27779764056168027,0.0428843582086656,8,算法::模型,字节跳动,算法,代码质量大模型算法实习生-质量技术
0.27779764056168027,0.0428843582086656,8,算法::模型,字节跳动,算法,代码质量大模型算法实习生-质量技术
0.28266738954228904,0.04210996868360914,3,算法::算法,字节跳动,算法,推荐算法实习生-国际电商
0.27779764056168027,0.0428843582086656,8,算法::模型,字节跳动,算法,代码质量大模型算法实习生-质量技术
0.2189289620234388,0.05977151422235749,2,后端::ai,字节跳动,,Agent开发实习生-质量技术
0.4470208994515273,-0.558738409613867,1,后端::php,字节跳动,后端,后端开发实习生-Pangle
0.23314704213514736,0.03845984119213071,6,后端::测试,字节跳动,大数据,大数据开发实习生-泛抖音
0.08086588788477986,-0.010142830827192651,9,技术::招聘,字节跳动,后端,硬件开发实习生-服务器
0.08086588788477986,-0.010142830827192651,9,技术::招聘,字节跳动,后端,硬件开发实习生-服务器
0.08086588788477986,-0.010142830827192651,9,技术::招聘,字节跳动,后端,硬件开发实习生-服务器
0.16361726208812888,0.005808253022802411,9,技术::招聘,字节跳动,机器学习,机器学习系统调度编排实习生-Data AML
0.16590033655332878,0.006806901190325067,9,技术::招聘,字节跳动,机器学习,机器学习系统调度编排实习生-Data AML
0.28601634337590653,-0.007304639488447,8,算法::模型,字节跳动,机器学习,机器学习数据系统实习生-Data AML
0.2837225194931419,-0.008638912468074212,8,算法::模型,字节跳动,机器学习,机器学习数据系统实习生-Data AML
0.20129821912617846,-0.020848146418619554,9,技术::招聘,字节跳动,机器学习,机器学习存储架构实习生-Data AML
0.1983331976353088,-0.01851493174720649,9,技术::招聘,字节跳动,机器学习,机器学习存储架构实习生-Data AML
0.14410935376657724,-0.06448740155986196,9,技术::招聘,字节跳动,安全,蓝军/情报安全实习生-TikTok业务风控
0.27644118817777436,-0.16488844265330455,4,客户端::客户端,字节跳动,客户端,客户端开发实习生（大模型应用方向）-TikTok搜索
0.20156266754846403,-0.08430754611565709,4,客户端::客户端,字节跳动,,客户端开发实习生-TikTok搜索
0.336050794036127,0.13484846018899668,0,运营::运营,字节跳动,产品经理,平台产品实习生（服务架构）-TikTok Shop
0.26569529177150986,0.03917314740394315,8,算法::模型,字节跳动,算法,语音算法实习生-飞书AI
0.350091901512351,-0.062399830081389995,8,算法::模型,字节跳动,算法,算法实习生-飞书AI
0.17510979240587163,0.034295939003686826,9,技术::招聘,字节跳动,安全,智能体攻防实习生-安全与风控
0.35344013314795336,-0.06671623231859042,8,算法::模型,字节跳动,算法,算法实习生-飞书AI
0.35344013314795336,-0.06671623231859042,8,算法::模型,字节跳动,算法,算法实习生-飞书AI
0.2986769067341082,-0.15035598335772873,4,客户端::客户端,字节跳动,客户端,客户端实习生- Ads Core
